hour_route_key,weekday,date,count
08 6 S,true,2016-11-17,19
08 5 N,true,2016-11-17,8
08 4 N,true,2016-11-17,10
08 6 N,true,2016-11-17,16
09 5 S,true,2016-11-17,12
09 4 S,true,2016-11-17,14
09 5 N,true,2016-11-17,12
09 6 S,true,2016-11-17,17
09 4 N,true,2016-11-17,7
09 6 N,true,2016-11-17,19
10 5 N,true,2016-11-17,11
10 6 S,true,2016-11-17,15
10 4 N,true,2016-11-17,12
10 5 S,true,2016-11-17,7
10 4 S,true,2016-11-17,8
10 6 N,true,2016-11-17,18
11 5 S,true,2016-11-17,7
11 6 S,true,2016-11-17,13
11 4 N,true,2016-11-17,10
11 4 S,true,2016-11-17,5
11 5 N,true,2016-11-17,8
11 6 N,true,2016-11-17,14
12 5 S,true,2016-11-17,7
12 6 S,true,2016-11-17,15
12 4 S,true,2016-11-17,9
12 5 N,true,2016-11-17,7
12 4 N,true,2016-11-17,8
12 6 N,true,2016-11-17,16
13 5 S,true,2016-11-17,5
13 6 S,true,2016-11-17,10
13 5 N,true,2016-11-17,7
13 4 S,true,2016-11-17,6
13 4 N,true,2016-11-17,6
13 6 N,true,2016-11-17,12
14 5 S,true,2016-11-17,4
14 4 S,true,2016-11-17,5
14 5 N,true,2016-11-17,8
14 4 N,true,2016-11-17,8
15 5 S,true,2016-11-17,12
15 6 S,true,2016-11-17,11
15 4 S,true,2016-11-17,11
14 6 N,true,2016-11-17,9
14 6 S,true,2016-11-17,8
15 4 N,true,2016-11-17,7
15 5 N,true,2016-11-17,5
15 6 N,true,2016-11-17,12
16 6 S,true,2016-11-17,17
16 5 S,true,2016-11-17,12
16 4 S,true,2016-11-17,11
16 5 N,true,2016-11-17,8
17 4 N,true,2016-11-17,12
16 4 N,true,2016-11-17,5
16 6 N,true,2016-11-17,13
17 5 S,true,2016-11-17,6
17 6 S,true,2016-11-17,14
17 5 N,true,2016-11-17,11
17 4 S,true,2016-11-17,9
17 6 N,true,2016-11-17,17
18 5 N,true,2016-11-17,12
18 6 S,true,2016-11-17,11
18 5 S,true,2016-11-17,6
18 4 N,true,2016-11-17,12
18 4 S,true,2016-11-17,7
18 6 N,true,2016-11-17,12
19 6 S,true,2016-11-17,13
19 5 S,true,2016-11-17,7
19 5 N,true,2016-11-17,7
19 4 S,true,2016-11-17,11
19 4 N,true,2016-11-17,8
19 6 N,true,2016-11-17,13
20 5 S,true,2016-11-17,5
20 6 S,true,2016-11-17,11
20 5 N,true,2016-11-17,8
20 4 S,true,2016-11-17,8
20 4 N,true,2016-11-17,9
20 6 N,true,2016-11-17,11
21 5 S,true,2016-11-17,6
21 6 S,true,2016-11-17,8
21 4 S,true,2016-11-17,7
21 4 N,true,2016-11-17,9
21 5 N,true,2016-11-17,7
21 6 N,true,2016-11-17,10
22 5 S,true,2016-11-17,5
22 6 S,true,2016-11-17,9
22 4 S,true,2016-11-17,6
22 4 N,true,2016-11-17,7
22 6 N,true,2016-11-17,8
22 5 N,true,2016-11-17,6
23 6 S,true,2016-11-17,5
23 4 S,true,2016-11-17,5
23 4 N,true,2016-11-17,3
23 6 N,true,2016-11-17,5
23 5 N,true,2016-11-17,2
00 4 S,true,2016-11-18,4
01 4 N,true,2016-11-18,5
23 4 N,true,2016-11-18,6
00 4 N,true,2016-11-18,4
00 6 S,true,2016-11-18,1
01 6 S,true,2016-11-18,3
07 6 N,true,2016-11-18,11
00 6 N,true,2016-11-18,5
01 4 S,true,2016-11-18,3
01 6 N,true,2016-11-18,6
02 4 N,true,2016-11-18,3
02 6 S,true,2016-11-18,3
02 4 S,true,2016-11-18,3
02 6 N,true,2016-11-18,3
03 4 N,true,2016-11-18,3
03 6 S,true,2016-11-18,3
03 4 S,true,2016-11-18,3
03 6 N,true,2016-11-18,3
04 4 N,true,2016-11-18,4
04 6 S,true,2016-11-18,4
04 4 S,true,2016-11-18,3
04 6 N,true,2016-11-18,3
05 4 S,true,2016-11-18,5
05 4 N,true,2016-11-18,4
05 6 S,true,2016-11-18,4
05 6 N,true,2016-11-18,4
05 5 S,true,2016-11-18,2
06 6 S,true,2016-11-18,10
06 5 S,true,2016-11-18,7
06 4 S,true,2016-11-18,9
06 4 N,true,2016-11-18,6
06 5 N,true,2016-11-18,3
06 6 N,true,2016-11-18,7
07 5 S,true,2016-11-18,10
07 6 S,true,2016-11-18,14
07 4 S,true,2016-11-18,10
07 5 N,true,2016-11-18,6
07 4 N,true,2016-11-18,8
08 5 S,true,2016-11-18,10
08 6 S,true,2016-11-18,21
08 4 S,true,2016-11-18,14
08 4 N,true,2016-11-18,11
08 5 N,true,2016-11-18,8
08 6 N,true,2016-11-18,17
09 5 S,true,2016-11-18,12
09 4 S,true,2016-11-18,12
09 6 S,true,2016-11-18,16
09 5 N,true,2016-11-18,13
09 4 N,true,2016-11-18,10
09 6 N,true,2016-11-18,18
10 5 S,true,2016-11-18,7
10 4 S,true,2016-11-18,8
10 5 N,true,2016-11-18,10
10 4 N,true,2016-11-18,11
11 4 N,true,2016-11-18,12
10 6 S,true,2016-11-18,15
10 6 N,true,2016-11-18,17
11 5 S,true,2016-11-18,6
11 6 S,true,2016-11-18,14
11 5 N,true,2016-11-18,9
11 4 S,true,2016-11-18,7
11 6 N,true,2016-11-18,14
12 5 S,true,2016-11-18,7
12 6 S,true,2016-11-18,15
12 4 S,true,2016-11-18,8
12 5 N,true,2016-11-18,7
12 4 N,true,2016-11-18,6
12 6 N,true,2016-11-18,16
13 5 S,true,2016-11-18,8
13 6 S,true,2016-11-18,14
13 5 N,true,2016-11-18,7
13 4 N,true,2016-11-18,9
13 4 S,true,2016-11-18,7
13 6 N,true,2016-11-18,13
16 4 N,true,2016-11-18,12
14 5 S,true,2016-11-18,7
14 6 S,true,2016-11-18,14
14 4 S,true,2016-11-18,8
14 5 N,true,2016-11-18,7
14 4 N,true,2016-11-18,7
14 6 N,true,2016-11-18,15
15 5 S,true,2016-11-18,12
15 6 S,true,2016-11-18,13
15 5 N,true,2016-11-18,8
15 4 S,true,2016-11-18,9
15 4 N,true,2016-11-18,7
15 6 N,true,2016-11-18,15
16 5 S,true,2016-11-18,11
16 6 S,true,2016-11-18,17
16 4 S,true,2016-11-18,11
16 5 N,true,2016-11-18,6
16 6 N,true,2016-11-18,11
17 5 S,true,2016-11-18,6
17 6 S,true,2016-11-18,16
17 4 S,true,2016-11-18,12
17 5 N,true,2016-11-18,12
17 4 N,true,2016-11-18,10
17 6 N,true,2016-11-18,19
18 6 S,true,2016-11-18,13
18 5 S,true,2016-11-18,5
18 5 N,true,2016-11-18,9
18 4 N,true,2016-11-18,11
18 4 S,true,2016-11-18,8
18 6 N,true,2016-11-18,14
19 5 S,true,2016-11-18,7
19 4 S,true,2016-11-18,11
19 5 N,true,2016-11-18,5
19 6 S,true,2016-11-18,11
19 4 N,true,2016-11-18,5
19 6 N,true,2016-11-18,14
20 5 S,true,2016-11-18,7
20 6 S,true,2016-11-18,8
20 4 S,true,2016-11-18,7
20 5 N,true,2016-11-18,9
20 4 N,true,2016-11-18,13
21 6 S,true,2016-11-18,11
21 5 S,true,2016-11-18,4
20 6 N,true,2016-11-18,11
21 4 N,true,2016-11-18,9
21 6 N,true,2016-11-18,9
21 4 S,true,2016-11-18,5
21 5 N,true,2016-11-18,7
22 5 S,true,2016-11-18,5
22 6 S,true,2016-11-18,8
22 4 N,true,2016-11-18,5
22 4 S,true,2016-11-18,6
22 6 N,true,2016-11-18,9
22 5 N,true,2016-11-18,5
23 6 S,true,2016-11-18,5
23 4 S,true,2016-11-18,5
23 6 N,true,2016-11-18,7
23 5 N,true,2016-11-18,2
00 4 S,false,2016-11-19,3
00 4 N,false,2016-11-19,5
00 6 N,false,2016-11-19,2
00 6 S,false,2016-11-19,5
01 4 S,false,2016-11-19,3
01 6 S,false,2016-11-19,2
01 6 N,false,2016-11-19,4
01 4 N,false,2016-11-19,3
02 6 S,false,2016-11-19,3
02 4 S,false,2016-11-19,3
02 6 N,false,2016-11-19,3
02 4 N,false,2016-11-19,2
03 6 S,false,2016-11-19,3
03 4 S,false,2016-11-19,2
03 4 N,false,2016-11-19,4
03 6 N,false,2016-11-19,3
04 4 S,false,2016-11-19,4
04 6 S,false,2016-11-19,3
04 6 N,false,2016-11-19,3
04 4 N,false,2016-11-19,3
05 6 S,false,2016-11-19,3
05 4 S,false,2016-11-19,3
05 6 N,false,2016-11-19,3
05 4 N,false,2016-11-19,3
06 6 S,false,2016-11-19,6
06 4 S,false,2016-11-19,4
06 5 S,false,2016-11-19,3
06 6 N,false,2016-11-19,4
06 4 N,false,2016-11-19,3
07 6 S,false,2016-11-19,7
07 4 S,false,2016-11-19,7
07 5 S,false,2016-11-19,5
06 5 N,false,2016-11-19,2
07 4 N,false,2016-11-19,5
07 6 N,false,2016-11-19,7
07 5 N,false,2016-11-19,5
08 6 S,false,2016-11-19,7
08 4 S,false,2016-11-19,7
08 5 S,false,2016-11-19,4
08 4 N,false,2016-11-19,8
08 6 N,false,2016-11-19,6
08 5 N,false,2016-11-19,5
09 6 S,false,2016-11-19,8
09 4 S,false,2016-11-19,8
09 5 S,false,2016-11-19,6
09 6 N,false,2016-11-19,8
09 4 N,false,2016-11-19,7
09 5 N,false,2016-11-19,5
10 6 S,false,2016-11-19,7
10 4 S,false,2016-11-19,7
10 5 S,false,2016-11-19,5
10 4 N,false,2016-11-19,8
10 6 N,false,2016-11-19,8
10 5 N,false,2016-11-19,5
11 6 S,false,2016-11-19,8
11 4 S,false,2016-11-19,7
11 5 S,false,2016-11-19,5
11 4 N,false,2016-11-19,6
11 6 N,false,2016-11-19,7
11 5 N,false,2016-11-19,5
12 6 S,false,2016-11-19,7
12 4 S,false,2016-11-19,7
12 5 S,false,2016-11-19,4
12 4 N,false,2016-11-19,7
12 6 N,false,2016-11-19,7
12 5 N,false,2016-11-19,5
13 6 S,false,2016-11-19,8
13 4 S,false,2016-11-19,7
13 5 S,false,2016-11-19,6
13 6 N,false,2016-11-19,8
13 4 N,false,2016-11-19,6
14 6 S,false,2016-11-19,7
14 4 S,false,2016-11-19,8
13 5 N,false,2016-11-19,5
14 5 S,false,2016-11-19,5
14 6 N,false,2016-11-19,7
14 4 N,false,2016-11-19,8
14 5 N,false,2016-11-19,5
15 6 S,false,2016-11-19,5
15 4 S,false,2016-11-19,5
15 5 S,false,2016-11-19,5
15 6 N,false,2016-11-19,5
15 4 N,false,2016-11-19,4
15 5 N,false,2016-11-19,5
16 6 S,false,2016-11-19,6
16 4 S,false,2016-11-19,7
16 5 S,false,2016-11-19,5
16 4 N,false,2016-11-19,7
16 6 N,false,2016-11-19,7
16 5 N,false,2016-11-19,5
17 6 S,false,2016-11-19,7
17 4 S,false,2016-11-19,4
17 5 S,false,2016-11-19,5
17 4 N,false,2016-11-19,6
17 5 N,false,2016-11-19,5
17 6 N,false,2016-11-19,6
18 6 S,false,2016-11-19,6
18 4 S,false,2016-11-19,7
18 5 S,false,2016-11-19,5
18 4 N,false,2016-11-19,7
18 6 N,false,2016-11-19,6
18 5 N,false,2016-11-19,5
19 4 S,false,2016-11-19,6
19 6 S,false,2016-11-19,7
19 5 S,false,2016-11-19,5
19 6 N,false,2016-11-19,5
19 4 N,false,2016-11-19,7
19 5 N,false,2016-11-19,5
20 4 S,false,2016-11-19,6
20 6 S,false,2016-11-19,8
20 5 S,false,2016-11-19,5
20 6 N,false,2016-11-19,8
20 4 N,false,2016-11-19,6
20 5 N,false,2016-11-19,5
21 6 S,false,2016-11-19,7
21 4 S,false,2016-11-19,4
21 5 S,false,2016-11-19,5
21 6 N,false,2016-11-19,8
21 4 N,false,2016-11-19,4
21 5 N,false,2016-11-19,5
22 6 S,false,2016-11-19,6
22 4 S,false,2016-11-19,5
22 5 S,false,2016-11-19,3
22 4 N,false,2016-11-19,5
22 6 N,false,2016-11-19,6
22 5 N,false,2016-11-19,4
23 6 S,false,2016-11-19,6
23 4 S,false,2016-11-19,5
23 6 N,false,2016-11-19,6
23 4 N,false,2016-11-19,3
00 4 S,false,2016-11-20,2
00 4 N,false,2016-11-20,6
00 6 S,false,2016-11-20,2
00 6 N,false,2016-11-20,4
01 6 S,false,2016-11-20,3
01 4 S,false,2016-11-20,3
01 4 N,false,2016-11-20,4
01 6 N,false,2016-11-20,5
02 6 S,false,2016-11-20,3
02 4 S,false,2016-11-20,3
02 6 N,false,2016-11-20,3
02 4 N,false,2016-11-20,3
03 6 S,false,2016-11-20,3
03 4 S,false,2016-11-20,3
03 6 N,false,2016-11-20,3
03 4 N,false,2016-11-20,3
04 6 S,false,2016-11-20,3
04 4 S,false,2016-11-20,3
04 6 N,false,2016-11-20,3
04 4 N,false,2016-11-20,2
05 6 S,false,2016-11-20,3
05 4 S,false,2016-11-20,3
05 4 N,false,2016-11-20,4
05 6 N,false,2016-11-20,3
06 6 S,false,2016-11-20,3
06 4 S,false,2016-11-20,3
06 6 N,false,2016-11-20,3
06 4 N,false,2016-11-20,3
07 6 S,false,2016-11-20,5
07 4 S,false,2016-11-20,4
07 6 N,false,2016-11-20,4
07 4 N,false,2016-11-20,3
08 6 S,false,2016-11-20,6
08 4 S,false,2016-11-20,4
08 6 N,false,2016-11-20,5
08 4 N,false,2016-11-20,4
08 5 S,false,2016-11-20,3
09 4 S,false,2016-11-20,5
09 6 S,false,2016-11-20,6
08 5 N,false,2016-11-20,3
09 5 S,false,2016-11-20,5
09 4 N,false,2016-11-20,5
09 6 N,false,2016-11-20,6
09 5 N,false,2016-11-20,5
10 4 S,false,2016-11-20,7
10 6 S,false,2016-11-20,7
10 5 S,false,2016-11-20,4
10 4 N,false,2016-11-20,5
10 6 N,false,2016-11-20,7
10 5 N,false,2016-11-20,5
11 6 S,false,2016-11-20,7
11 4 S,false,2016-11-20,7
11 5 S,false,2016-11-20,6
11 4 N,false,2016-11-20,7
11 6 N,false,2016-11-20,7
11 5 N,false,2016-11-20,4
12 6 S,false,2016-11-20,8
12 4 S,false,2016-11-20,8
12 5 S,false,2016-11-20,5
12 4 N,false,2016-11-20,8
12 6 N,false,2016-11-20,7
12 5 N,false,2016-11-20,5
13 6 S,false,2016-11-20,8
13 4 S,false,2016-11-20,8
13 5 S,false,2016-11-20,5
13 4 N,false,2016-11-20,8
13 6 N,false,2016-11-20,8
13 5 N,false,2016-11-20,5
14 6 S,false,2016-11-20,6
14 4 S,false,2016-11-20,6
14 5 S,false,2016-11-20,5
14 6 N,false,2016-11-20,7
14 4 N,false,2016-11-20,6
14 5 N,false,2016-11-20,5
15 6 S,false,2016-11-20,8
15 4 S,false,2016-11-20,8
15 5 S,false,2016-11-20,5
15 4 N,false,2016-11-20,9
15 6 N,false,2016-11-20,8
15 5 N,false,2016-11-20,5
16 6 S,false,2016-11-20,7
16 4 S,false,2016-11-20,7
16 5 S,false,2016-11-20,5
16 6 N,false,2016-11-20,7
16 4 N,false,2016-11-20,6
16 5 N,false,2016-11-20,5
17 6 S,false,2016-11-20,8
17 4 S,false,2016-11-20,7
17 5 S,false,2016-11-20,5
17 4 N,false,2016-11-20,7
17 6 N,false,2016-11-20,7
17 5 N,false,2016-11-20,5
18 6 S,false,2016-11-20,7
18 4 S,false,2016-11-20,7
18 5 S,false,2016-11-20,5
18 4 N,false,2016-11-20,7
18 6 N,false,2016-11-20,5
18 5 N,false,2016-11-20,5
19 6 S,false,2016-11-20,6
19 4 S,false,2016-11-20,5
19 5 S,false,2016-11-20,5
19 4 N,false,2016-11-20,7
19 6 N,false,2016-11-20,9
19 5 N,false,2016-11-20,5
20 6 S,false,2016-11-20,4
20 4 S,false,2016-11-20,5
20 5 S,false,2016-11-20,5
20 4 N,false,2016-11-20,5
20 6 N,false,2016-11-20,5
20 5 N,false,2016-11-20,5
21 6 S,false,2016-11-20,5
21 4 S,false,2016-11-20,5
21 5 S,false,2016-11-20,5
21 4 N,false,2016-11-20,5
21 5 N,false,2016-11-20,5
21 6 N,false,2016-11-20,3
22 6 S,false,2016-11-20,5
22 4 S,false,2016-11-20,5
22 5 S,false,2016-11-20,2
22 6 N,false,2016-11-20,5
22 4 N,false,2016-11-20,5
22 5 N,false,2016-11-20,3
23 4 S,false,2016-11-20,4
23 6 S,false,2016-11-20,4
23 4 N,false,2016-11-20,4
23 6 N,false,2016-11-20,4
00 4 S,true,2016-11-21,3
00 4 N,true,2016-11-21,4
01 4 S,true,2016-11-21,3
00 6 N,true,2016-11-21,4
23 6 N,true,2016-11-21,6
00 6 S,true,2016-11-21,3
01 6 S,true,2016-11-21,2
01 4 N,true,2016-11-21,4
01 6 N,true,2016-11-21,4
02 4 S,true,2016-11-21,3
02 6 S,true,2016-11-21,3
02 6 N,true,2016-11-21,3
02 4 N,true,2016-11-21,3
03 4 S,true,2016-11-21,4
03 6 S,true,2016-11-21,3
03 6 N,true,2016-11-21,3
03 4 N,true,2016-11-21,2
04 6 S,true,2016-11-21,4
04 4 S,true,2016-11-21,3
04 4 N,true,2016-11-21,4
04 6 N,true,2016-11-21,3
05 4 S,true,2016-11-21,5
05 6 S,true,2016-11-21,4
05 4 N,true,2016-11-21,3
05 6 N,true,2016-11-21,4
06 4 N,true,2016-11-21,6
05 5 S,true,2016-11-21,1
06 6 S,true,2016-11-21,8
06 4 S,true,2016-11-21,9
06 5 S,true,2016-11-21,6
06 5 N,true,2016-11-21,3
06 6 N,true,2016-11-21,7
07 6 S,true,2016-11-21,16
07 5 S,true,2016-11-21,10
07 4 N,true,2016-11-21,9
07 4 S,true,2016-11-21,10
07 5 N,true,2016-11-21,5
07 6 N,true,2016-11-21,10
08 5 S,true,2016-11-21,12
08 4 S,true,2016-11-21,11
08 6 S,true,2016-11-21,20
08 5 N,true,2016-11-21,10
08 4 N,true,2016-11-21,8
08 6 N,true,2016-11-21,16
09 4 S,true,2016-11-21,14
09 5 S,true,2016-11-21,10
09 6 S,true,2016-11-21,17
09 4 N,true,2016-11-21,10
09 5 N,true,2016-11-21,11
09 6 N,true,2016-11-21,20
10 4 S,true,2016-11-21,8
10 5 S,true,2016-11-21,7
10 5 N,true,2016-11-21,9
10 6 S,true,2016-11-21,14
10 4 N,true,2016-11-21,12
10 6 N,true,2016-11-21,15
11 5 S,true,2016-11-21,7
11 6 S,true,2016-11-21,16
11 5 N,true,2016-11-21,8
11 4 S,true,2016-11-21,6
11 4 N,true,2016-11-21,10
11 6 N,true,2016-11-21,15
12 4 S,true,2016-11-21,8
12 5 S,true,2016-11-21,7
12 6 S,true,2016-11-21,13
12 4 N,true,2016-11-21,9
12 5 N,true,2016-11-21,6
12 6 N,true,2016-11-21,16
13 5 S,true,2016-11-21,8
13 5 N,true,2016-11-21,8
13 6 S,true,2016-11-21,12
13 4 S,true,2016-11-21,7
13 4 N,true,2016-11-21,7
13 6 N,true,2016-11-21,12
14 4 N,true,2016-11-21,6
16 4 N,true,2016-11-21,10
14 6 S,true,2016-11-21,12
14 5 S,true,2016-11-21,8
14 4 S,true,2016-11-21,8
14 5 N,true,2016-11-21,7
14 6 N,true,2016-11-21,13
15 5 S,true,2016-11-21,11
15 6 S,true,2016-11-21,14
15 5 N,true,2016-11-21,8
15 4 S,true,2016-11-21,8
15 4 N,true,2016-11-21,8
15 6 N,true,2016-11-21,14
16 5 S,true,2016-11-21,8
16 6 S,true,2016-11-21,14
16 5 N,true,2016-11-21,10
16 4 S,true,2016-11-21,11
16 6 N,true,2016-11-21,15
17 6 S,true,2016-11-21,19
17 5 S,true,2016-11-21,10
17 5 N,true,2016-11-21,11
17 4 S,true,2016-11-21,10
17 4 N,true,2016-11-21,12
17 6 N,true,2016-11-21,19
18 6 S,true,2016-11-21,16
18 5 S,true,2016-11-21,7
18 5 N,true,2016-11-21,7
18 4 S,true,2016-11-21,8
18 4 N,true,2016-11-21,9
18 6 N,true,2016-11-21,13
19 6 S,true,2016-11-21,14
19 4 S,true,2016-11-21,11
19 5 N,true,2016-11-21,8
19 5 S,true,2016-11-21,7
19 4 N,true,2016-11-21,8
19 6 N,true,2016-11-21,19
20 5 S,true,2016-11-21,5
20 4 S,true,2016-11-21,9
20 6 S,true,2016-11-21,6
21 5 N,true,2016-11-21,9
20 5 N,true,2016-11-21,6
20 4 N,true,2016-11-21,9
20 6 N,true,2016-11-21,10
21 6 S,true,2016-11-21,6
21 4 S,true,2016-11-21,6
21 4 N,true,2016-11-21,10
21 5 S,true,2016-11-21,5
21 6 N,true,2016-11-21,6
22 6 S,true,2016-11-21,6
22 4 S,true,2016-11-21,6
22 5 S,true,2016-11-21,5
22 4 N,true,2016-11-21,6
22 6 N,true,2016-11-21,5
22 5 N,true,2016-11-21,5
23 6 S,true,2016-11-21,4
23 4 S,true,2016-11-21,5
23 4 N,true,2016-11-21,5
23 5 N,true,2016-11-21,3
00 4 N,true,2016-11-22,2
00 6 N,true,2016-11-22,2
23 6 S,true,2016-11-22,6
01 4 S,true,2016-11-22,3
01 4 N,true,2016-11-22,2
01 6 S,true,2016-11-22,1
01 6 N,true,2016-11-22,4
02 4 N,true,2016-11-22,3
02 6 S,true,2016-11-22,2
02 4 S,true,2016-11-22,2
02 6 N,true,2016-11-22,3
03 4 S,true,2016-11-22,3
03 6 S,true,2016-11-22,3
03 4 N,true,2016-11-22,2
03 6 N,true,2016-11-22,3
04 4 N,true,2016-11-22,4
04 6 S,true,2016-11-22,3
04 4 S,true,2016-11-22,3
04 6 N,true,2016-11-22,3
05 6 S,true,2016-11-22,5
05 4 S,true,2016-11-22,5
05 4 N,true,2016-11-22,3
05 6 N,true,2016-11-22,4
05 5 S,true,2016-11-22,2
06 6 S,true,2016-11-22,10
06 5 S,true,2016-11-22,6
06 4 S,true,2016-11-22,8
06 4 N,true,2016-11-22,4
06 5 N,true,2016-11-22,2
06 6 N,true,2016-11-22,7
07 5 N,true,2016-11-22,5
07 5 S,true,2016-11-22,5
07 4 N,true,2016-11-22,9
07 6 S,true,2016-11-22,14
07 4 S,true,2016-11-22,6
07 6 N,true,2016-11-22,11
08 5 S,true,2016-11-22,5
08 4 S,true,2016-11-22,11
08 6 S,true,2016-11-22,14
08 4 N,true,2016-11-22,7
08 5 N,true,2016-11-22,12
09 6 S,true,2016-11-22,17
09 5 S,true,2016-11-22,9
09 4 S,true,2016-11-22,12
08 6 N,true,2016-11-22,13
09 5 N,true,2016-11-22,5
09 4 N,true,2016-11-22,5
10 6 S,true,2016-11-22,15
10 4 N,true,2016-11-22,10
09 6 N,true,2016-11-22,13
10 5 S,true,2016-11-22,7
10 4 S,true,2016-11-22,4
10 5 N,true,2016-11-22,9
10 6 N,true,2016-11-22,22
11 6 S,true,2016-11-22,13
11 5 S,true,2016-11-22,7
11 4 S,true,2016-11-22,5
11 4 N,true,2016-11-22,10
11 5 N,true,2016-11-22,7
12 5 N,true,2016-11-22,7
12 5 S,true,2016-11-22,7
11 6 N,true,2016-11-22,12
12 4 S,true,2016-11-22,9
12 6 S,true,2016-11-22,15
12 4 N,true,2016-11-22,8
12 6 N,true,2016-11-22,14
13 5 N,true,2016-11-22,6
13 5 S,true,2016-11-22,6
13 6 S,true,2016-11-22,10
13 4 S,true,2016-11-22,6
14 5 N,true,2016-11-22,9
13 4 N,true,2016-11-22,5
16 4 N,true,2016-11-22,9
14 6 S,true,2016-11-22,18
13 6 N,true,2016-11-22,14
14 5 S,true,2016-11-22,5
14 4 S,true,2016-11-22,8
14 4 N,true,2016-11-22,7
14 6 N,true,2016-11-22,11
15 5 S,true,2016-11-22,6
15 6 S,true,2016-11-22,9
15 5 N,true,2016-11-22,3
15 4 N,true,2016-11-22,7
15 4 S,true,2016-11-22,7
15 6 N,true,2016-11-22,14
16 5 S,true,2016-11-22,12
16 6 S,true,2016-11-22,18
16 4 S,true,2016-11-22,11
16 5 N,true,2016-11-22,7
16 6 N,true,2016-11-22,12
17 5 S,true,2016-11-22,7
17 6 S,true,2016-11-22,15
17 4 S,true,2016-11-22,13
17 5 N,true,2016-11-22,8
17 4 N,true,2016-11-22,8
17 6 N,true,2016-11-22,18
18 6 S,true,2016-11-22,14
18 5 S,true,2016-11-22,5
18 4 N,true,2016-11-22,10
18 4 S,true,2016-11-22,8
18 5 N,true,2016-11-22,9
18 6 N,true,2016-11-22,15
19 6 S,true,2016-11-22,11
19 5 S,true,2016-11-22,7
19 5 N,true,2016-11-22,8
19 4 N,true,2016-11-22,12
19 4 S,true,2016-11-22,9
19 6 N,true,2016-11-22,15
20 5 S,true,2016-11-22,5
20 6 S,true,2016-11-22,9
20 4 S,true,2016-11-22,8
20 5 N,true,2016-11-22,7
20 4 N,true,2016-11-22,8
20 6 N,true,2016-11-22,10
21 6 S,true,2016-11-22,9
21 5 S,true,2016-11-22,6
21 4 N,true,2016-11-22,9
21 4 S,true,2016-11-22,6
21 6 N,true,2016-11-22,8
21 5 N,true,2016-11-22,7
22 5 S,true,2016-11-22,5
22 6 S,true,2016-11-22,7
22 4 S,true,2016-11-22,6
22 4 N,true,2016-11-22,6
22 6 N,true,2016-11-22,9
22 5 N,true,2016-11-22,7
23 4 S,true,2016-11-22,5
23 4 N,true,2016-11-22,5
23 6 N,true,2016-11-22,6
23 5 N,true,2016-11-22,2
00 4 S,true,2016-11-23,4
01 4 N,true,2016-11-23,4
09 4 N,true,2016-11-23,10
13 4 N,true,2016-11-23,9
19 4 N,true,2016-11-23,11
23 4 N,true,2016-11-23,6
00 4 N,true,2016-11-23,2
00 6 S,true,2016-11-23,1
01 6 S,true,2016-11-23,3
00 6 N,true,2016-11-23,2
01 4 S,true,2016-11-23,2
01 6 N,true,2016-11-23,4
02 4 N,true,2016-11-23,3
02 4 S,true,2016-11-23,3
02 6 S,true,2016-11-23,3
02 6 N,true,2016-11-23,2
03 4 N,true,2016-11-23,2
03 4 S,true,2016-11-23,4
03 6 S,true,2016-11-23,3
04 4 N,true,2016-11-23,4
03 6 N,true,2016-11-23,3
04 4 S,true,2016-11-23,3
04 6 S,true,2016-11-23,2
04 6 N,true,2016-11-23,2
05 4 N,true,2016-11-23,4
05 6 S,true,2016-11-23,6
05 4 S,true,2016-11-23,6
05 6 N,true,2016-11-23,4
06 4 N,true,2016-11-23,6
05 5 S,true,2016-11-23,2
06 5 S,true,2016-11-23,7
06 6 S,true,2016-11-23,9
06 4 S,true,2016-11-23,7
06 5 N,true,2016-11-23,3
06 6 N,true,2016-11-23,7
07 5 S,true,2016-11-23,9
07 4 N,true,2016-11-23,8
07 4 S,true,2016-11-23,11
07 6 S,true,2016-11-23,15
07 5 N,true,2016-11-23,5
07 6 N,true,2016-11-23,12
08 5 S,true,2016-11-23,12
08 4 S,true,2016-11-23,12
08 6 S,true,2016-11-23,19
08 5 N,true,2016-11-23,8
08 4 N,true,2016-11-23,10
09 4 S,true,2016-11-23,13
09 5 S,true,2016-11-23,9
09 6 S,true,2016-11-23,18
08 6 N,true,2016-11-23,17
09 5 N,true,2016-11-23,9
10 5 N,true,2016-11-23,12
10 5 S,true,2016-11-23,7
09 6 N,true,2016-11-23,20
10 4 N,true,2016-11-23,12
10 4 S,true,2016-11-23,6
10 6 S,true,2016-11-23,16
10 6 N,true,2016-11-23,15
11 5 S,true,2016-11-23,7
11 6 S,true,2016-11-23,15
11 4 S,true,2016-11-23,6
11 5 N,true,2016-11-23,7
11 4 N,true,2016-11-23,9
11 6 N,true,2016-11-23,15
12 5 S,true,2016-11-23,7
12 4 S,true,2016-11-23,8
12 5 N,true,2016-11-23,7
12 6 S,true,2016-11-23,14
12 4 N,true,2016-11-23,6
12 6 N,true,2016-11-23,16
13 5 S,true,2016-11-23,9
13 6 S,true,2016-11-23,11
13 4 S,true,2016-11-23,8
13 5 N,true,2016-11-23,7
13 6 N,true,2016-11-23,11
14 6 S,true,2016-11-23,14
14 5 N,true,2016-11-23,8
14 5 S,true,2016-11-23,8
14 4 S,true,2016-11-23,8
