route	trip	stop	timestamp	arrival	isValid	date
6	032250_6..S01R	631S	1500545373	1500545341	true	2017-07-20
4	032500_4..S06R	631S	1500544833	1500544806	true	2017-07-20
4	032550_4..N01R	631N	1500545373	1500545344	true	2017-07-20
5	032450_5..S03R	631S	1500545223	1500545209	true	2017-07-20
6	032600_6..N01R	631N	1500543513	1500543509	true	2017-07-20
5	033300_5..S03R	631S	1500545943	1500545895	true	2017-07-20
4	033450_4..N01R	631N	1500545988	1500545956	true	2017-07-20
4	033500_4..S06R	631S	1500545493	1500545456	true	2017-07-20
6	033800_6..S01R	631S	1500546258	1500546238	true	2017-07-20
4	034350_4..N02R	631N	1500546708	1500546664	true	2017-07-20
5	034300_5..S03R	631S	1500546438	1500546417	true	2017-07-20
6	034400_6..S01R	631S	1500546708	1500546673	true	2017-07-20
4	034450_4..S06R	631S	1500546198	1500546170	true	2017-07-20
5	034950_5..N60R	631N	1500546828	1500546810	true	2017-07-20
4	035350_4..S06R	631S	1500546588	1500546571	true	2017-07-20
5	035100_5..S03R	631S	1500547113	1500547076	true	2017-07-20
6	035000_6..S01R	631S	1500547218	1500547160	true	2017-07-20
6	035650_6..S01R	631S	1500547398	1500547374	true	2017-07-20
4	036150_4..S06R	631S	1500547218	1500547203	true	2017-07-20
5	036350_5..S04R	631S	1500547473	1500547449	true	2017-07-20
4	036450_4..S06R	631S	1500547368	1500547326	true	2017-07-20
5	036650_5..N71R	631N	1500547623	1500547590	true	2017-07-20
4	036950_4..N03R	631N	1500547743	1500547732	true	2017-07-20
4	037050_4..S06R	631S	1500547683	1500547640	true	2017-07-20
5	036950_5..S04R	631S	1500547833	1500547799	true	2017-07-20
6	037100_6..S03R	631S	1500547683	1500547670	true	2017-07-20
6	037100_6..S02R	631S	1500547923	1500547896	true	2017-07-20
4	037650_4..S06R	631S	1500548013	1500547976	true	2017-07-20
5	037550_5..S04R	631S	1500548193	1500548173	true	2017-07-20
5	037800_5..S09R	631S	1500548628	1500548582	true	2017-07-20
5	037850_5..N71R	631N	1500548283	1500548252	true	2017-07-20
6	037850_6..N01R	631N	1500546708	1500546695	true	2017-07-20
4	038150_4..N03R	631N	1500548673	1500548640	true	2017-07-20
4	038250_4..S06R	631S	1500548343	1500548344	true	2017-07-20
6	038000_6..S03R	631S	1500548193	1500548164	true	2017-07-20
6	038000_6..S02R	631S	1500548478	1500548462	true	2017-07-20
4	038850_4..S06R	631S	1500548898	1500548862	true	2017-07-20
5	038700_5..S04R	631S	1500549018	1500548995	true	2017-07-20
5	038750_5..S09R	631S	1500549528	1500549488	true	2017-07-20
6	038650_6..N01R	631N	1500547338	1500547268	true	2017-07-20
6	038800_6..S02R	631S	1500549018	1500548914	true	2017-07-20
6	038900_6..S03R	631S	1500548763	1500548740	true	2017-07-20
5	039050_5..N71R	631N	1500549198	1500549156	true	2017-07-20
4	039450_4..S34R	631S	1500549138	1500549123	true	2017-07-20
4	039900_4..S34R	631S	1500549348	1500549248	true	2017-07-20
4	043200_4..N06R	631N	1500550968	1500550939	true	2017-07-20
5	039900_5..S04R	631S	1500549918	1500549855	true	2017-07-20
6	039450_6..N01R	631N	1500547953	1500547925	true	2017-07-20
6	039500_6..S02R	631S	1500549528	1500549482	true	2017-07-20
6	039650_6..S03R	631S	1500549258	1500549249	true	2017-07-20
4	040350_4..N06R	631N	1500549318	1500549295	true	2017-07-20
5	040050_5..N71R	631N	1500549438	1500549401	true	2017-07-20
5	040200_5..S09R	631S	1500550533	1500550478	true	2017-07-20
6	040000_6..S02R	631S	1500549798	1500549753	true	2017-07-20
6	040250_6..N01R	631N	1500548133	1500548122	true	2017-07-20
6	033000_6..S	631S	1500545943	1500545939	true	2017-07-20
4	040450_4..S34R	631S	1500549648	1500549603	true	2017-07-20
5	040900_5..N71R	631N	1500550158	1500550137	true	2017-07-20
6	040800_6..S02R	631S	1500550218	1500550190	true	2017-07-20
6	040850_6..S03R	631S	1500550068	1500550038	true	2017-07-20
4	041350_4..N06R	631N	1500549768	1500549757	true	2017-07-20
4	041050_4..S34R	631S	1500550383	1500550312	true	2017-07-20
5	040950_5..S09R	631S	1500551088	1500551047	true	2017-07-20
5	041100_5..S04R	631S	1500550788	1500550740	true	2017-07-20
6	040950_6..N01R	631N	1500548598	1500548566	true	2017-07-20
6	041400_6..S02R	631S	1500550698	1500550672	true	2017-07-20
4	042300_4..N06R	631N	1500550443	1500550416	true	2017-07-20
5	041900_5..S04R	631S	1500551358	1500551341	true	2017-07-20
6	041600_6..S03R	631S	1500550413	1500550385	true	2017-07-20
6	041600_6..N01R	631N	1500549258	1500549216	true	2017-07-20
6	041900_6..S02R	631S	1500551118	1500551060	true	2017-07-20
4	042050_4..S34R	631S	1500550938	1500550881	true	2017-07-20
4	042200_4..S39R	631S	1500550623	1500550606	true	2017-07-20
5	042050_5..S09R	631S	1500551778	1500551706	true	2017-07-20
6	042250_6..N01R	631N	1500549378	1500549356	true	2017-07-20
4	042550_4..S34R	631S	1500551238	1500551185	true	2017-07-20
5	042900_5..S04R	631S	1500552063	1500552003	true	2017-07-20
6	042750_6..S03R	631S	1500551268	1500551247	true	2017-07-20
6	042800_6..N03R	631N	1500549708	1500549674	true	2017-07-20
4	043000_4..N03R	631N	1500551688	1500551635	true	2017-07-20
4	043000_4..S34R	631S	1500551508	1500551479	true	2017-07-20
5	043050_5..S15R	631S	1500552318	1500552270	true	2017-07-20
6	043200_6..N01R	631N	1500549978	1500549928	true	2017-07-20
6	043400_6..S02R	631S	1500552033	1500551991	true	2017-07-20
4	043500_4..N06R	631N	1500551268	1500551249	true	2017-07-20
4	043600_4..S36R	631S	1500551913	1500551864	true	2017-07-20
5	043750_5..S09R	631S	1500552768	1500552747	true	2017-07-20
5	043850_5..N71R	631N	1500551853	1500551824	true	2017-07-20
5	043900_5..S04R	631S	1500552468	1500552420	true	2017-07-20
6	043500_6..S03R	631S	1500551853	1500551797	true	2017-07-20
6	043650_6..N03R	631N	1500550218	1500550194	true	2017-07-20
4	044100_4..N06R	631N	1500551448	1500551418	true	2017-07-20
4	044100_4..S34R	631S	1500552183	1500552146	true	2017-07-20
6	043950_6..S02R	631S	1500552258	1500552231	true	2017-07-20
6	044100_6..N01R	631N	1500550473	1500550465	true	2017-07-20
6	044200_6..S03R	631S	1500552153	1500552132	true	2017-07-20
6	044250_6..S02R	631S	1500552408	1500552329	true	2017-07-20
5	042400_5..N71R	631N	1500551118	1500551095	true	2017-07-20
4	044500_4..S34R	631S	1500552618	1500552562	true	2017-07-20
5	044450_5..N71R	631N	1500552888	1500552838	true	2017-07-20
5	044750_5..S04R	631S	1500553068	1500553032	true	2017-07-20
6	044550_6..N03R	631N	1500550758	1500550732	true	2017-07-20
6	044900_6..S02R	631S	1500552918	1500552866	true	2017-07-20
4	045000_4..N06R	631N	1500552273	1500552029	true	2017-07-20
4	045300_4..S36R	631S	1500552918	1500552886	true	2017-07-20
4	045300_4..S34R	631S	1500553188	1500553156	true	2017-07-20
5	044950_5..S09R	631S	1500553323	1500553283	true	2017-07-20
5	045050_5..N71R	631N	1500553008	1500552976	true	2017-07-20
6	044950_6..N01R	631N	1500550998	1500550971	true	2017-07-20
6	045050_6..S03R	631S	1500552663	1500552627	true	2017-07-20
6	045300_6..N03R	631N	1500551208	1500551182	true	2017-07-20
4	045600_4..N06R	631N	1500552588	1500552563	true	2017-07-20
4	045700_4..S34R	631S	1500553458	1500553412	true	2017-07-20
5	045600_5..N71R	631N	1500553323	1500553283	true	2017-07-20
5	045700_5..S06R	631S	1500553668	1500553606	true	2017-07-20
6	045450_6..S02R	631S	1500553188	1500553146	true	2017-07-20
6	045650_6..S03R	631S	1500553068	1500553014	true	2017-07-20
6	045700_6..N01R	631N	1500551448	1500551434	true	2017-07-20
4	046200_4..N06R	631N	1500553188	1500553140	true	2017-07-20
5	046250_5..S15R	631S	1500554553	1500554515	true	2017-07-20
5	046250_5..S04R	631S	1500553953	1500553892	true	2017-07-20
6	046100_6..N03R	631N	1500551688	1500551661	true	2017-07-20
6	046150_6..S03R	631S	1500553608	1500553292	true	2017-07-20
4	046550_4..S34R	631S	1500554103	1500554011	true	2017-07-20
4	046800_4..N06R	631N	1500553458	1500553422	true	2017-07-20
6	046500_6..N01R	631N	1500552033	1500551999	true	2017-07-20
6	046550_6..S02R	631S	1500554553	1500554485	true	2017-07-20
6	046700_6..S09R	631S	1500554253	1500554205	true	2017-07-20
6	046900_6..N03R	631N	1500552153	1500552137	true	2017-07-20
4	046950_4..S34R	631S	1500554403	1500554346	true	2017-07-20
4	047050_4..N06R	631N	1500554073	1500554046	true	2017-07-20
4	047350_4..S34R	631S	1500554688	1500554659	true	2017-07-20
5	046950_5..N26R	631N	1500554433	1500554383	true	2017-07-20
5	047100_5..S04R	631S	1500554823	1500554805	true	2017-07-20
5	047150_5..S11R	631S	1500555108	1500555077	true	2017-07-20
6	046950_6..S03R	631S	1500554403	1500554349	true	2017-07-20
6	047300_6..N01R	631N	1500552423	1500552404	true	2017-07-20
4	047650_4..N43R	631N	1500554253	1500554205	true	2017-07-20
5	047450_5..N14R	631N	1500554928	1500554904	true	2017-07-20
5	047500_5..N71R	631N	1500554688	1500554659	true	2017-07-20
6	047500_6..S03R	631S	1500554688	1500554645	true	2017-07-20
6	047650_6..N06R	631N	1500552588	1500552581	true	2017-07-20
6	047650_6..S02R	631S	1500554868	1500554792	true	2017-07-20
4	048150_4..N06R	631N	1500554553	1500554518	true	2017-07-20
4	048350_4..S34R	631S	1500555258	1500555218	true	2017-07-20
5	048150_5..S04R	631S	1500555723	1500555657	true	2017-07-20
5	048250_5..S09R	631S	1500555378	1500555338	true	2017-07-20
5	048250_5..N71R	631N	1500555258	1500555227	true	2017-07-20
6	048000_6..S02R	631S	1500555138	1500555077	true	2017-07-20
6	048350_6..S03R	631S	1500555003	1500554945	true	2017-07-20
4	048750_4..S34R	631S	1500555558	1500555458	true	2017-07-20
4	048800_4..S39R	631S	1500555003	1500554951	true	2017-07-20
6	048600_6..S08R	631S	1500555558	1500555519	true	2017-07-20
6	048850_6..S09R	631S	1500555288	1500555221	true	2017-07-20
6	042650_6..S	631S	1500551628	1500551583	true	2017-07-20
5	048950_5..S09R	631S	1500556323	1500556299	true	2017-07-20
5	049100_5..S14R	631S	1500556053	1500555996	true	2017-07-20
6	049100_6..S03R	631S	1500555408	1500555365	true	2017-07-20
6	049300_6..S08R	631S	1500555873	1500555820	true	2017-07-20
4	049700_4..S34R	631S	1500555888	1500555801	true	2017-07-20
6	049550_6..S03R	631S	1500555723	1500555671	true	2017-07-20
6	049650_6..N01R	631N	1500553953	1500553937	true	2017-07-20
4	050200_4..S34R	631S	1500556173	1500556150	true	2017-07-20
5	049950_5..S04R	631S	1500556608	1500556576	true	2017-07-20
5	050050_5..N71R	631N	1500556263	1500556199	true	2017-07-20
6	050000_6..S03R	631S	1500556053	1500555976	true	2017-07-20
6	050000_6..S08R	631S	1500556293	1500556270	true	2017-07-20
6	050050_6..N01R	631N	1500554163	1500554122	true	2017-07-20
6	050400_6..N03R	631N	1500554283	1500554247	true	2017-07-20
4	049250_4..N06R	631N	1500555108	1500555071	true	2017-07-20
4	050750_4..N06R	631N	1500555843	1500555810	true	2017-07-20
4	050750_4..S34R	631S	1500556473	1500556435	true	2017-07-20
5	050550_5..S14R	631S	1500556968	1500556883	true	2017-07-20
5	050550_5..N71R	631N	1500556743	1500556725	true	2017-07-20
6	050550_6..S08R	631S	1500556608	1500556567	true	2017-07-20
6	050750_6..S03R	631S	1500556443	1500556408	true	2017-07-20
6	050750_6..N06R	631N	1500554523	1500554490	true	2017-07-20
4	048600_4..N	631N	1500554808	1500554772	true	2017-07-20
4	051150_4..N43R	631N	1500556083	1500555960	true	2017-07-20
4	051250_4..S34R	631S	1500556788	1500556722	true	2017-07-20
4	051350_4..N06R	631N	1500556443	1500556376	true	2017-07-20
6	051050_6..N01R	631N	1500554958	1500554880	true	2017-07-20
4	049650_4..N06R	631N	1500555408	1500555373	true	2017-07-20
5	049150_5..N71R	631N	1500555723	1500555662	true	2017-07-20
4	051600_4..S06R	631S	1500557148	1500557072	true	2017-07-20
5	051600_5..S04R	631S	1500557448	1500557394	true	2017-07-20
5	051650_5..N66R	631N	1500557088	1500557025	true	2017-07-20
5	051900_5..N73R	631N	1500556563	1500556536	true	2017-07-20
6	048800_6..N01R	631N	1500553548	1500553512	true	2017-07-20
6	051500_6..S08R	631S	1500557118	1500557055	true	2017-07-20
6	051650_6..S03R	631S	1500556743	1500556710	true	2017-07-20
5	048250_5..S42R	631S	1500554253	1500554191	true	2017-07-20
6	049200_6..N06R	631N	1500553668	1500553654	true	2017-07-20
4	050150_4..N06R	631N	1500555558	1500555511	true	2017-07-20
4	052200_4..S06R	631S	1500557298	1500557262	true	2017-07-20
5	052350_5..N66R	631N	1500557358	1500557330	true	2017-07-20
6	052000_6..S06R	631S	1500556203	1500556126	true	2017-07-20
6	049450_6..N03R	631N	1500553818	1500553795	true	2017-07-20
4	052850_4..S06R	631S	1500557583	1500557536	true	2017-07-20
5	052850_5..S04R	631S	1500557733	1500557708	true	2017-07-20
6	048400_6..N	631N	1500553263	1500553207	true	2017-07-20
4	053050_4..N06R	631N	1500557508	1500557495	true	2017-07-20
5	052950_5..N66R	631N	1500557928	1500557935	true	2017-07-20
5	053400_5..N66R	631N	1500558393	1500558384	true	2017-07-20
6	053400_6..N01R	631N	1500556263	1500556181	true	2017-07-20
4	053450_4..S06R	631S	1500557988	1500557953	true	2017-07-20
4	053650_4..N43R	631N	1500558123	1500558073	true	2017-07-20
6	045850_6..S	631S	1500554133	1500554029	true	2017-07-20
4	051950_4..N	631N	1500556908	1500556880	true	2017-07-20
5	054250_5..N66R	631N	1500558693	1500558699	true	2017-07-20
6	054300_6..S03R	631S	1500558273	1500558254	true	2017-07-20
6	051700_6..N01R	631N	1500555138	1500555093	true	2017-07-20
6	052000_6..N03R	631N	1500555318	1500555267	true	2017-07-20
4	054650_4..S06R	631S	1500558423	1500558353	true	2017-07-20
5	054850_5..N66R	631N	1500558843	1500558832	true	2017-07-20
5	054900_5..N67R	631N	1500557643	1500557634	true	2017-07-20
6	054800_6..N01R	631N	1500557088	1500557049	true	2017-07-20
6	054850_6..S06R	631S	1500557703	1500557662	true	2017-07-20
4	052450_4..N	631N	1500557223	1500557197	true	2017-07-20
6	052200_6..N01R	631N	1500555438	1500555408	true	2017-07-20
6	055050_6..N07R	631N	1500557223	1500557196	true	2017-07-20
6	055200_6..S03R	631S	1500558888	1500558847	true	2017-07-20
6	055300_6..N01R	631N	1500557388	1500557355	true	2017-07-20
6	052950_6..S03R	631S	1500557508	1500557476	true	2017-07-20
6	052850_6..N03R	631N	1500555738	1500555722	true	2017-07-20
4	055450_4..S06R	631S	1500558918	1500558879	true	2017-07-20
5	053350_5..N65R	631N	1500557823	1500557784	true	2017-07-20
4	056050_4..N06R	631N	1500559008	1500558966	true	2017-07-20
4	056150_4..S06R	631S	1500559128	1500559100	true	2017-07-20
5	056050_5..N66R	631N	1500559668	1500559644	true	2017-07-20
6	056150_6..S02R	631S	1500559668	1500559626	true	2017-07-20
6	056400_6..S03R	631S	1500559308	1500559278	true	2017-07-20
6	053500_6..S02R	631S	1500557988	1500557932	true	2017-07-20
4	056500_4..S06R	631S	1500559548	1500559499	true	2017-07-20
4	056650_4..N06R	631N	1500559278	1500559262	true	2017-07-20
5	056900_5..S03R	631S	1500559983	1500560006	true	2017-07-20
6	056550_6..N01R	631N	1500558123	1500558084	true	2017-07-20
6	056800_6..N07R	631N	1500558363	1500558331	true	2017-07-20
6	053700_6..S06R	631S	1500556968	1500556913	true	2017-07-20
6	054100_6..N03R	631N	1500556608	1500556593	true	2017-07-20
4	056950_4..N06R	631N	1500559743	1500559766	true	2017-07-20
5	057050_5..N66R	631N	1500560283	1500560275	true	2017-07-20
6	057100_6..N01R	631N	1500558483	1500558468	true	2017-07-20
6	057250_6..S07R	631S	1500560538	1500560561	true	2017-07-20
6	054450_6..N01R	631N	1500556788	1500556745	true	2017-07-20
4	054450_4..N06R	631N	1500558243	1500558224	true	2017-07-20
5	054000_5..S03R	631S	1500558753	1500558692	true	2017-07-20
6	054650_6..N06R	631N	1500556908	1500556880	true	2017-07-20
5	057700_5..S03R	631S	1500560868	1500560812	true	2017-07-20
5	057750_5..N66R	631N	1500560478	1500560424	true	2017-07-20
6	057600_6..S03R	631S	1500560478	1500560446	true	2017-07-20
6	057700_6..N07R	631N	1500558753	1500558734	true	2017-07-20
6	057850_6..S07R	631S	1500560928	1500560899	true	2017-07-20
4	058000_4..S06R	631S	1500560283	1500560294	true	2017-07-20
6	052200_6..S	631S	1500557253	1500557201	true	2017-07-20
6	058050_6..N01R	631N	1500559128	1500559084	true	2017-07-20
6	058400_6..N07R	631N	1500559248	1500559232	true	2017-07-20
5	055200_5..S03R	631S	1500559308	1500559249	true	2017-07-20
5	055550_5..N64R	631N	1500559158	1500559105	true	2017-07-20
6	055600_6..N01R	631N	1500557508	1500557486	true	2017-07-20
4	058800_4..S06R	631S	1500560988	1500560957	true	2017-07-20
5	058500_5..S03R	631S	1500561228	1500561188	true	2017-07-20
5	058850_5..N66R	631N	1500561378	1500561347	true	2017-07-20
6	058450_6..S03R	631S	1500560733	1500560718	true	2017-07-20
6	058550_6..S07R	631S	1500561288	1500561228	true	2017-07-20
6	055850_6..N07R	631N	1500557613	1500557616	true	2017-07-20
5	058950_5..N69R	631N	1500559488	1500559473	true	2017-07-20
4	059050_4..N06R	631N	1500561108	1500561097	true	2017-07-20
5	059300_5..S03R	631S	1500561513	1500561496	true	2017-07-20
6	056100_6..N01R	631N	1500557793	1500557776	true	2017-07-20
6	059050_6..S03R	631S	1500561168	1500561098	true	2017-07-20
6	059300_6..S07R	631S	1500561723	1500561673	true	2017-07-20
6	056350_6..N07R	631N	1500557988	1500557962	true	2017-07-20
4	059600_4..S06R	631S	1500561378	1500561341	true	2017-07-20
6	059750_6..S03R	631S	1500561468	1500561404	true	2017-07-20
5	056900_5..N69R	631N	1500558543	1500558535	true	2017-07-20
4	059950_4..N43R	631N	1500561513	1500561482	true	2017-07-20
4	060400_4..S06R	631S	1500562038	1500561983	true	2017-07-20
5	060100_5..S03R	631S	1500562128	1500562129	true	2017-07-20
6	060100_6..S07R	631S	1500562218	1500562130	true	2017-07-20
6	060200_6..N03R	631N	1500560103	1500560214	true	2017-07-20
4	057550_4..N	631N	1500559743	1500559948	true	2017-07-20
6	057450_6..N01R	631N	1500558603	1500558592	true	2017-07-20
5	057850_5..N65R	631N	1500560103	1500560097	true	2017-07-20
4	060650_4..N06R	631N	1500561633	1500561610	true	2017-07-20
6	060500_6..S03R	631S	1500562038	1500561945	true	2017-07-20
6	060600_6..N01R	631N	1500560478	1500560333	true	2017-07-20
6	060900_6..S07R	631S	1500562518	1500562442	true	2017-07-20
6	054850_6..S	631S	1500558663	1500558570	true	2017-07-20
4	061200_4..S06R	631S	1500562458	1500562413	true	2017-07-20
4	061350_4..N06R	631N	1500562128	1500562106	true	2017-07-20
6	061000_6..N03R	631N	1500560658	1500560607	true	2017-07-20
6	061300_6..S03R	631S	1500562338	1500562275	true	2017-07-20
6	061400_6..N01R	631N	1500560928	1500560883	true	2017-07-20
6	058400_6..S06R	631S	1500559488	1500559406	true	2017-07-20
4	061750_4..N06R	631N	1500562368	1500562336	true	2017-07-20
5	061500_5..N66R	631N	1500562668	1500562631	true	2017-07-20
6	058800_6..N07R	631N	1500559398	1500559368	true	2017-07-20
6	061700_6..S07R	631S	1500563568	1500563497	true	2017-07-20
6	061800_6..N03R	631N	1500561138	1500561106	true	2017-07-20
5	059900_5..N66R	631N	1500561753	1500561747	true	2017-07-20
4	058450_4..N	631N	1500560958	1500560920	true	2017-07-20
6	059150_6..N01R	631N	1500559548	1500559534	true	2017-07-20
5	062000_5..N66R	631N	1500562968	1500562955	true	2017-07-20
6	062100_6..S03R	631S	1500563013	1500562948	true	2017-07-20
6	062400_6..S07R	631S	1500563778	1500563700	true	2017-07-20
6	059850_6..N07R	631N	1500559983	1500559960	true	2017-07-20
4	062650_4..N06R	631N	1500562788	1500562772	true	2017-07-20
4	062800_4..S06R	631S	1500563283	1500563245	true	2017-07-20
5	062500_5..S03R	631S	1500563403	1500563362	true	2017-07-20
5	062800_5..N66R	631N	1500563643	1500563609	true	2017-07-20
6	062600_6..N03R	631N	1500561603	1500561536	true	2017-07-20
6	062900_6..S03R	631S	1500563403	1500563160	true	2017-07-20
4	061000_4..N06R	631N	1500561903	1500561887	true	2017-07-20
4	063150_4..N06R	631N	1500563313	1500563249	true	2017-07-20
5	063300_5..S03R	631S	1500564348	1500564209	true	2017-07-20
5	063400_5..N66R	631N	1500564168	1500564126	true	2017-07-20
6	063150_6..S07R	631S	1500564048	1500563993	true	2017-07-20
6	056400_6..S	631S	1500560103	1500560091	true	2017-07-20
4	063600_4..S06R	631S	1500563868	1500563566	true	2017-07-20
4	063750_4..N06R	631N	1500563448	1500563435	true	2017-07-20
6	063700_6..S03R	631S	1500563868	1500563816	true	2017-07-20
5	061300_5..S03R	631S	1500563163	1500563110	true	2017-07-20
4	064350_4..N06R	631N	1500563808	1500563785	true	2017-07-20
4	064400_4..S06R	631S	1500564558	1500564508	true	2017-07-20
5	064100_5..S03R	631S	1500565023	1500564989	true	2017-07-20
6	064150_6..S07R	631S	1500564498	1500564427	true	2017-07-20
6	064200_6..N03R	631N	1500562743	1500562709	true	2017-07-20
4	064850_4..N06R	631N	1500564438	1500564367	true	2017-07-20
5	064900_5..S03R	631S	1500565593	1500565538	true	2017-07-20
6	064550_6..S03R	631S	1500564198	1500564140	true	2017-07-20
6	064600_6..N01R	631N	1500562938	1500562890	true	2017-07-20
4	065200_4..S06R	631S	1500564768	1500564747	true	2017-07-20
4	065250_4..N06R	631N	1500564858	1500564814	true	2017-07-20
6	062250_6..N03R	631N	1500561468	1500561314	true	2017-07-20
6	065000_6..N03R	631N	1500563283	1500563215	true	2017-07-20
6	065100_6..S02R	631S	1500565053	1500564982	true	2017-07-20
6	065350_6..S03R	631S	1500564738	1500564548	true	2017-07-20
6	065400_6..N01R	631N	1500563403	1500563353	true	2017-07-20
4	065750_4..N06R	631N	1500564993	1500564957	true	2017-07-20
5	065700_5..S03R	631S	1500565743	1500565679	true	2017-07-20
6	063050_6..N03R	631N	1500561933	1500561790	true	2017-07-20
6	065800_6..N03R	631N	1500563643	1500563479	true	2017-07-20
4	066000_4..S06R	631S	1500565263	1500565224	true	2017-07-20
5	066150_5..N66R	631N	1500565953	1500565852	true	2017-07-20
6	066000_6..S02R	631S	1500565503	1500565446	true	2017-07-20
6	066150_6..S03R	631S	1500565323	1500565268	true	2017-07-20
6	066200_6..N01R	631N	1500563868	1500563825	true	2017-07-20
6	063450_6..N01R	631N	1500562188	1500562129	true	2017-07-20
4	066550_4..N06R	631N	1500565383	1500565348	true	2017-07-20
4	066800_4..S06R	631S	1500565878	1500565850	true	2017-07-20
5	066500_5..S03R	631S	1500566088	1500566060	true	2017-07-20
6	066600_6..N03R	631N	1500563988	1500563949	true	2017-07-20
6	066800_6..S02R	631S	1500565953	1500565758	true	2017-07-20
6	063850_6..N03R	631N	1500562518	1500562469	true	2017-07-20
4	067350_4..N06R	631N	1500565713	1500565670	true	2017-07-20
5	066950_5..N66R	631N	1500565953	1500565914	true	2017-07-20
5	067300_5..S03R	631S	1500566538	1500566504	true	2017-07-20
6	066950_6..S03R	631S	1500565653	1500565613	true	2017-07-20
6	067000_6..N01R	631N	1500564288	1500564233	true	2017-07-20
6	067400_6..N03R	631N	1500564558	1500564382	true	2017-07-20
6	064250_6..N01R	631N	1500562638	1500562594	true	2017-07-20
5	064800_5..N66R	631N	1500564558	1500564536	true	2017-07-20
4	067600_4..S06R	631S	1500566298	1500566265	true	2017-07-20
5	067750_5..N66R	631N	1500566298	1500566294	true	2017-07-20
6	067600_6..S02R	631S	1500566418	1500566348	true	2017-07-20
6	067750_6..S03R	631S	1500566103	1500566057	true	2017-07-20
6	067800_6..N01R	631N	1500564768	1500564710	true	2017-07-20
4	068150_4..N06R	631N	1500566148	1500566135	true	2017-07-20
4	068400_4..S06R	631S	1500566658	1500566626	true	2017-07-20
5	068100_5..S03R	631S	1500566778	1500566769	true	2017-07-20
6	068200_6..N03R	631N	1500565383	1500565055	true	2017-07-20
6	068400_6..S02R	631S	1500567123	1500567045	true	2017-07-20
5	068550_5..N66R	631N	1500566868	1500566830	true	2017-07-20
5	068900_5..S03R	631S	1500567438	1500567381	true	2017-07-20
6	068550_6..S03R	631S	1500566658	1500566490	true	2017-07-20
4	068950_4..N06R	631N	1500566718	1500566690	true	2017-07-20
4	069200_4..S06R	631S	1500567063	1500566925	true	2017-07-20
6	069200_6..S02R	631S	1500567513	1500567328	true	2017-07-20
6	069350_6..S03R	631S	1500567243	1500567195	true	2017-07-20
4	069750_4..N06R	631N	1500567123	1500567103	true	2017-07-20
5	069700_5..S03R	631S	1500568218	1500568157	true	2017-07-20
6	069800_6..N03R	631N	1500566088	1500566015	true	2017-07-20
4	070000_4..S06R	631S	1500567723	1500567697	true	2017-07-20
6	070150_6..S03R	631S	1500567678	1500567612	true	2017-07-20
6	070200_6..N01R	631N	1500566208	1500566157	true	2017-07-20
4	070550_4..N06R	631N	1500567513	1500567504	true	2017-07-20
4	070800_4..S06R	631S	1500568473	1500568428	true	2017-07-20
5	070500_5..S03R	631S	1500568743	1500568719	true	2017-07-20
6	070600_6..N03R	631N	1500566478	1500566324	true	2017-07-20
6	070800_6..S02R	631S	1500568218	1500568195	true	2017-07-20
4	071350_4..N06R	631N	1500568008	1500568002	true	2017-07-20
5	070950_5..N66R	631N	1500568653	1500568627	true	2017-07-20
5	071300_5..S03R	631S	1500569073	1500569044	true	2017-07-20
6	070950_6..S03R	631S	1500568068	1500567936	true	2017-07-20
6	071000_6..N01R	631N	1500566868	1500566805	true	2017-07-20
6	071400_6..N03R	631N	1500566988	1500566927	true	2017-07-20
4	071600_4..S06R	631S	1500568623	1500568575	true	2017-07-20
5	071750_5..N66R	631N	1500568953	1500568907	true	2017-07-20
5	071900_5..S03R	631S	1500569193	1500569174	true	2017-07-20
6	071600_6..S02R	631S	1500568803	1500568747	true	2017-07-20
6	071750_6..S03R	631S	1500568563	1500568484	true	2017-07-20
6	071800_6..N01R	631N	1500567153	1500567116	true	2017-07-20
4	072400_4..S06R	631S	1500568923	1500568885	true	2017-07-20
6	072200_6..N03R	631N	1500567393	1500567328	true	2017-07-20
6	072400_6..S02R	631S	1500569433	1500569135	true	2017-07-20
5	069750_5..N66R	631N	1500567393	1500567360	true	2017-07-20
5	072900_5..S03R	631S	1500570288	1500570285	true	2017-07-20
6	072550_6..S03R	631S	1500569073	1500568895	true	2017-07-20
6	072600_6..N01R	631N	1500567633	1500567529	true	2017-07-20
4	072950_4..N06R	631N	1500569673	1500569651	true	2017-07-20
4	073200_4..S06R	631S	1500569358	1500569329	true	2017-07-20
5	073350_5..N66R	631N	1500570018	1500569971	true	2017-07-20
6	073000_6..N03R	631N	1500567858	1500567792	true	2017-07-20
6	073200_6..S02R	631S	1500569793	1500569759	true	2017-07-20
6	073350_6..S03R	631S	1500569673	1500569582	true	2017-07-20
6	073400_6..N01R	631N	1500568068	1500568010	true	2017-07-20
6	070750_6..N01R	631N	1500566613	1500566544	true	2017-07-20
4	073750_4..N06R	631N	1500569868	1500569844	true	2017-07-20
5	073700_5..S03R	631S	1500570633	1500570610	true	2017-07-20
6	073550_6..S01R	631S	1500570393	1500570313	true	2017-07-20
6	073800_6..N03R	631N	1500568308	1500568274	true	2017-07-20
6	070900_6..N03R	631N	1500566718	1500566668	true	2017-07-20
4	074000_4..S06R	631S	1500570138	1500569976	true	2017-07-20
